order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
33113,1543,2023-01-30,251,5,123.26,616.30,Pending,
33114,9880,2024-05-27,246,4,964.38,3857.52,Completed,2024-06-03
33115,1479,2023-04-20,149,10,538.78,5387.80,Completed,2023-04-25
33116,8101,2024-08-13,413,8,416.26,3330.08,Completed,2024-08-19
33117,3476,2024-02-04,366,7,513.66,3595.62,Completed,2024-02-05
33118,8405,2023-08-19,494,5,204.22,1021.10,Completed,2023-08-19
33119,2873,2023-09-17,15,9,171.76,1545.84,Pending,
33120,3042,2023-04-24,312,1,53.25,53.25,Cancelled,
33121,601,2024-12-06,212,8,570.26,4562.08,Completed,2024-12-08
33122,9089,2023-10-18,420,4,577.73,2310.92,Completed,2023-10-25
33123,7098,2024-02-02,55,7,89.30,625.10,Completed,2024-02-07
33124,5011,2024-05-21,190,5,576.07,2880.35,Completed,2024-05-25
33125,9093,2024-06-16,388,8,274.79,2198.32,Cancelled,
33126,5219,2024-01-31,87,4,198.17,792.68,Completed,2024-02-04
33127,1929,2023-06-17,332,6,618.65,3711.90,Completed,2023-06-20
33128,1257,2023-03-16,308,3,999.97,2999.91,Cancelled,
33129,6426,2023-08-31,216,1,904.36,904.36,Completed,2023-09-05
33130,3349,2024-02-24,272,8,315.33,2522.64,Pending,
33131,3824,2023-01-24,403,3,157.44,472.32,Completed,2023-01-27
33132,7508,2024-06-05,98,8,55.74,445.92,Completed,2024-06-11
33133,9881,2023-11-09,106,6,754.25,4525.50,Completed,2023-11-13
33134,3447,2023-09-11,48,5,999.28,4996.40,Completed,2023-09-18
33135,9308,2023-11-07,218,10,333.44,3334.40,Completed,2023-11-09
33136,5245,2024-11-21,92,3,199.91,599.73,Completed,2024-11-27
33137,9464,2023-12-07,478,4,478.77,1915.08,Completed,2023-12-07
33138,1541,2024-05-04,409,3,785.06,2355.18,Cancelled,
33139,2769,2024-04-29,177,9,195.70,1761.30,Pending,
33140,3644,2024-11-22,267,3,318.51,955.53,Pending,
33141,4413,2023-05-05,135,4,776.89,3107.56,Completed,2023-05-07
33142,7824,2024-08-28,40,7,861.03,6027.21,Completed,2024-09-04
33143,949,2023-10-12,118,1,666.36,666.36,Cancelled,
33144,3271,2023-11-06,136,5,832.41,4162.05,Completed,2023-11-10
33145,3397,2024-12-14,374,8,311.07,2488.56,Completed,2024-12-19
33146,2990,2023-06-24,439,10,520.12,5201.20,Pending,
33147,5340,2023-07-14,315,5,374.15,1870.75,Pending,
33148,3434,2024-01-20,338,3,358.77,1076.31,Pending,
33149,2073,2024-09-11,404,9,325.33,2927.97,Completed,2024-09-16
33150,3996,2024-04-09,304,2,382.90,765.80,Pending,
33151,8487,2023-12-09,198,9,630.52,5674.68,Cancelled,
33152,9776,2024-08-28,195,6,415.87,2495.22,Completed,2024-08-28
33153,8576,2023-08-20,224,4,132.34,529.36,Cancelled,
33154,3050,2024-05-05,289,10,322.97,3229.70,Completed,2024-05-12
33155,4500,2024-11-26,40,8,861.03,6888.24,Completed,2024-11-26
33156,5058,2023-02-08,87,10,198.17,1981.70,Completed,2023-02-09
33157,8402,2023-08-05,443,5,71.49,357.45,Completed,2023-08-08
33158,8452,2024-08-10,369,4,75.08,300.32,Completed,2024-08-10
33159,8606,2023-11-11,143,7,694.86,4864.02,Pending,
33160,3566,2023-12-27,405,8,512.23,4097.84,Cancelled,
33161,7248,2024-12-09,487,4,698.66,2794.64,Completed,2024-12-13
33162,1017,2024-04-18,31,7,493.71,3455.97,Completed,2024-04-23
33163,4258,2023-07-08,177,6,195.70,1174.20,Completed,2023-07-08
33164,9518,2024-01-06,357,9,949.33,8543.97,Completed,2024-01-12
33165,4711,2023-03-19,35,3,428.90,1286.70,Pending,
33166,7098,2024-03-14,127,3,965.06,2895.18,Completed,2024-03-18
33167,5728,2023-01-30,95,5,447.73,2238.65,Completed,2023-02-06
33168,9413,2024-03-02,345,10,442.57,4425.70,Completed,2024-03-08
33169,7394,2024-12-24,70,3,556.15,1668.45,Completed,2024-12-24
33170,146,2023-09-01,201,3,697.05,2091.15,Cancelled,
33171,3091,2024-08-21,411,9,249.76,2247.84,Completed,2024-08-22
33172,6115,2024-04-15,157,5,990.12,4950.60,Cancelled,
33173,9567,2023-12-07,174,6,815.42,4892.52,Completed,2023-12-09
33174,8839,2024-07-22,174,10,815.42,8154.20,Completed,2024-07-27
33175,5196,2023-06-18,95,2,447.73,895.46,Completed,2023-06-24
33176,2162,2024-06-23,183,10,513.77,5137.70,Completed,2024-06-28
33177,1655,2023-08-25,20,9,543.58,4892.22,Completed,2023-08-26
33178,2318,2023-01-16,12,1,867.81,867.81,Completed,2023-01-22
33179,681,2024-06-25,475,2,432.92,865.84,Completed,2024-06-28
33180,3545,2024-08-12,23,8,168.37,1346.96,Completed,2024-08-14
33181,1200,2024-05-09,120,9,333.57,3002.13,Completed,2024-05-15
33182,3849,2023-04-02,31,8,493.71,3949.68,Completed,2023-04-04
33183,1579,2023-06-15,336,3,363.51,1090.53,Completed,2023-06-17
33184,985,2023-02-23,46,10,454.12,4541.20,Pending,
33185,5728,2024-05-27,114,8,801.86,6414.88,Cancelled,
33186,3384,2023-10-07,105,5,451.44,2257.20,Pending,
33187,4085,2024-11-18,327,9,28.80,259.20,Completed,2024-11-22
33188,6909,2023-04-28,461,4,685.89,2743.56,Completed,2023-05-04
33189,2198,2024-09-06,80,2,230.20,460.40,Cancelled,
33190,3920,2024-11-12,220,7,264.39,1850.73,Pending,
33191,929,2023-07-07,347,9,274.04,2466.36,Completed,2023-07-14
33192,489,2024-02-07,444,4,689.20,2756.80,Completed,2024-02-09
33193,10,2024-02-20,288,7,646.55,4525.85,Completed,2024-02-21
33194,8380,2024-06-04,50,1,903.41,903.41,Completed,2024-06-09
33195,6674,2024-09-04,407,7,118.50,829.50,Completed,2024-09-08
33196,1335,2023-12-24,259,7,512.33,3586.31,Pending,
33197,2530,2023-06-04,78,8,804.20,6433.60,Pending,
33198,672,2023-12-16,25,4,862.16,3448.64,Completed,2023-12-18
33199,8127,2023-07-10,76,2,865.95,1731.90,Completed,2023-07-15
33200,2978,2023-01-31,233,5,450.24,2251.20,Completed,2023-02-05
33201,67,2024-09-19,469,2,706.24,1412.48,Completed,2024-09-26
33202,8975,2024-04-29,99,8,887.27,7098.16,Pending,
33203,2486,2023-05-15,33,2,817.85,1635.70,Cancelled,
33204,2185,2024-09-14,52,6,957.73,5746.38,Completed,2024-09-17
33205,4731,2023-03-18,55,9,89.30,803.70,Completed,2023-03-22
33206,7025,2024-05-17,279,3,410.97,1232.91,Cancelled,
33207,5706,2024-06-05,484,5,196.27,981.35,Completed,2024-06-08
33208,9100,2024-04-06,442,7,725.64,5079.48,Completed,2024-04-10
33209,8419,2024-11-27,157,1,990.12,990.12,Completed,2024-11-27
33210,964,2024-12-20,468,8,76.61,612.88,Completed,2024-12-26
33211,373,2024-12-31,452,3,855.93,2567.79,Completed,2025-01-06
33212,6849,2023-07-06,74,6,217.97,1307.82,Completed,2023-07-13
33213,9994,2024-08-29,274,1,296.54,296.54,Completed,2024-09-02
33214,7385,2024-12-28,364,10,712.44,7124.40,Pending,
33215,590,2024-02-04,239,9,790.75,7116.75,Completed,2024-02-07
33216,3361,2024-11-09,356,1,949.96,949.96,Pending,
33217,4908,2023-02-19,100,8,251.53,2012.24,Pending,
33218,9754,2023-11-28,438,9,759.70,6837.30,Completed,2023-11-28
33219,4544,2023-02-09,57,7,49.33,345.31,Pending,
33220,9413,2024-03-09,228,4,309.16,1236.64,Completed,2024-03-09
33221,353,2024-05-19,180,5,612.77,3063.85,Completed,2024-05-25
33222,1095,2023-12-01,429,2,758.34,1516.68,Completed,2023-12-03
33223,8588,2023-03-08,92,5,199.91,999.55,Pending,
33224,5790,2024-08-13,424,4,699.20,2796.80,Completed,2024-08-18
33225,7026,2023-08-24,5,4,593.36,2373.44,Completed,2023-08-30
33226,9165,2024-12-07,408,8,632.96,5063.68,Completed,2024-12-08
33227,3951,2024-08-26,430,3,908.85,2726.55,Completed,2024-08-27
33228,8715,2023-07-14,85,8,47.86,382.88,Completed,2023-07-16
33229,831,2023-02-14,396,1,730.22,730.22,Pending,
33230,8009,2023-11-25,316,10,780.33,7803.30,Completed,2023-11-25
33231,7039,2024-02-24,456,4,401.98,1607.92,Completed,2024-02-26
33232,8340,2023-11-28,27,2,440.41,880.82,Pending,
33233,7625,2023-02-24,221,5,749.08,3745.40,Completed,2023-03-03
33234,2736,2023-04-16,250,7,535.24,3746.68,Completed,2023-04-22
33235,9023,2024-08-17,232,2,939.65,1879.30,Completed,2024-08-20
33236,5955,2024-08-10,399,2,683.58,1367.16,Pending,
33237,5290,2023-07-08,6,1,701.15,701.15,Completed,2023-07-15
33238,9548,2023-09-18,103,2,670.89,1341.78,Completed,2023-09-21
33239,7958,2023-10-05,69,7,340.21,2381.47,Pending,
33240,8703,2024-04-06,497,1,735.43,735.43,Completed,2024-04-09
33241,2917,2024-03-08,362,5,144.36,721.80,Completed,2024-03-15
33242,5378,2023-03-01,489,6,652.22,3913.32,Pending,
33243,2307,2024-01-16,366,9,513.66,4622.94,Completed,2024-01-20
33244,861,2023-05-16,350,9,720.48,6484.32,Cancelled,
33245,9171,2024-01-09,337,5,631.96,3159.80,Completed,2024-01-14
33246,1929,2023-01-23,320,7,765.48,5358.36,Completed,2023-01-28
33247,696,2024-11-27,111,1,834.55,834.55,Completed,2024-12-02
33248,8090,2024-01-03,448,7,803.97,5627.79,Pending,
33249,4141,2023-04-05,183,6,513.77,3082.62,Completed,2023-04-07
33250,9441,2024-09-20,95,10,447.73,4477.30,Completed,2024-09-24
33251,7293,2023-10-16,191,7,747.25,5230.75,Pending,
33252,2644,2024-08-21,110,3,413.51,1240.53,Completed,2024-08-24
33253,7313,2023-07-04,298,3,918.75,2756.25,Completed,2023-07-06
33254,7673,2023-02-24,146,10,322.38,3223.80,Pending,
33255,4513,2024-01-05,111,2,834.55,1669.10,Completed,2024-01-06
33256,306,2024-02-22,378,6,628.22,3769.32,Cancelled,
33257,4141,2023-06-12,220,1,264.39,264.39,Completed,2023-06-12
33258,4474,2024-02-02,77,8,34.53,276.24,Completed,2024-02-07
33259,2692,2023-11-24,137,3,574.14,1722.42,Completed,2023-11-29
33260,9650,2024-08-24,487,9,698.66,6287.94,Pending,
33261,6845,2024-08-07,302,6,586.90,3521.40,Pending,
33262,9523,2024-09-17,228,4,309.16,1236.64,Completed,2024-09-22
33263,4846,2024-03-14,107,7,489.74,3428.18,Pending,
33264,7105,2024-08-12,334,8,548.63,4389.04,Completed,2024-08-19
33265,8500,2024-04-21,102,10,256.70,2567.00,Completed,2024-04-26
33266,7469,2024-03-27,373,4,911.60,3646.40,Completed,2024-03-29
33267,7000,2024-04-11,477,6,414.17,2485.02,Completed,2024-04-11
33268,4291,2024-08-10,226,6,476.75,2860.50,Pending,
33269,2232,2023-07-28,239,10,790.75,7907.50,Completed,2023-08-04
33270,2244,2024-07-27,380,6,773.30,4639.80,Completed,2024-07-27
33271,8622,2023-01-25,313,2,614.48,1228.96,Completed,2023-01-28
33272,432,2024-07-19,78,6,804.20,4825.20,Completed,2024-07-24
33273,7065,2024-12-24,131,10,784.80,7848.00,Completed,2024-12-30
33274,9066,2023-11-26,1,5,643.02,3215.10,Completed,2023-11-28
33275,9544,2024-02-04,99,8,887.27,7098.16,Pending,
33276,7007,2024-05-10,71,6,945.59,5673.54,Completed,2024-05-12
33277,3797,2023-01-21,167,5,602.05,3010.25,Pending,
33278,1182,2024-04-09,109,5,238.94,1194.70,Pending,
33279,1279,2023-05-29,202,3,300.42,901.26,Completed,2023-05-30
33280,8362,2024-05-20,13,2,171.02,342.04,Completed,2024-05-23
33281,1998,2023-10-04,418,10,773.45,7734.50,Completed,2023-10-08
33282,6260,2024-10-12,49,9,174.64,1571.76,Completed,2024-10-18
33283,6275,2024-01-24,457,6,54.83,328.98,Completed,2024-01-28
33284,740,2024-07-28,180,9,612.77,5514.93,Completed,2024-08-01
33285,912,2023-01-18,3,10,41.45,414.50,Completed,2023-01-25
33286,7575,2024-08-01,89,7,79.26,554.82,Pending,
33287,656,2024-05-13,127,5,965.06,4825.30,Completed,2024-05-19
33288,3155,2024-02-18,120,9,333.57,3002.13,Cancelled,
33289,7012,2023-12-28,387,7,519.82,3638.74,Completed,2024-01-01
33290,1592,2024-11-24,435,9,852.54,7672.86,Completed,2024-11-26
33291,476,2023-11-27,479,6,152.90,917.40,Completed,2023-11-28
33292,8172,2024-01-10,66,3,608.77,1826.31,Completed,2024-01-15
33293,790,2023-11-10,206,1,670.16,670.16,Pending,
33294,9269,2023-12-23,368,2,375.21,750.42,Cancelled,
33295,9877,2024-11-22,362,7,144.36,1010.52,Completed,2024-11-23
33296,2446,2023-06-15,66,9,608.77,5478.93,Completed,2023-06-20
33297,1011,2024-10-23,436,3,337.37,1012.11,Cancelled,
33298,500,2023-03-30,250,2,535.24,1070.48,Completed,2023-04-03
33299,1031,2023-07-25,102,7,256.70,1796.90,Pending,
33300,6615,2023-07-17,148,7,303.27,2122.89,Completed,2023-07-21
33301,5089,2023-07-02,340,5,72.46,362.30,Completed,2023-07-05
33302,2900,2023-10-02,94,7,218.07,1526.49,Completed,2023-10-04
33303,2724,2024-09-18,302,5,586.90,2934.50,Completed,2024-09-22
33304,8132,2024-01-18,75,3,885.28,2655.84,Pending,
33305,441,2024-01-18,316,8,780.33,6242.64,Completed,2024-01-24
33306,7959,2024-12-11,464,5,978.70,4893.50,Pending,
33307,3064,2024-10-06,1,7,643.02,4501.14,Completed,2024-10-12
33308,9289,2023-11-16,84,9,124.18,1117.62,Completed,2023-11-18
33309,3359,2023-07-29,136,3,832.41,2497.23,Completed,2023-08-02
33310,1363,2024-12-11,424,1,699.20,699.20,Completed,2024-12-11
33311,6363,2024-09-17,426,1,419.16,419.16,Completed,2024-09-19
33312,5217,2024-05-09,435,4,852.54,3410.16,Completed,2024-05-11
33313,1584,2024-06-29,117,1,980.90,980.90,Completed,2024-07-05
33314,3378,2024-11-15,253,8,732.31,5858.48,Completed,2024-11-19
33315,263,2023-05-06,374,10,311.07,3110.70,Completed,2023-05-06
33316,2391,2024-05-26,426,7,419.16,2934.12,Completed,2024-05-31
33317,4438,2023-09-03,344,1,867.13,867.13,Pending,
33318,2399,2024-07-31,123,2,783.41,1566.82,Completed,2024-08-02
33319,7155,2023-12-10,67,5,854.37,4271.85,Completed,2023-12-16
33320,5906,2024-03-03,62,7,880.47,6163.29,Pending,
33321,8767,2023-04-09,476,9,674.62,6071.58,Cancelled,
33322,3678,2023-06-07,11,10,55.36,553.60,Completed,2023-06-13
33323,8948,2023-07-18,88,10,926.31,9263.10,Completed,2023-07-20
33324,6589,2024-08-14,424,8,699.20,5593.60,Completed,2024-08-20
33325,8608,2024-06-11,269,3,279.37,838.11,Pending,
33326,4577,2024-08-16,98,3,55.74,167.22,Completed,2024-08-20
33327,3598,2023-03-27,214,4,610.98,2443.92,Completed,2023-03-27
33328,5108,2023-08-23,13,1,171.02,171.02,Completed,2023-08-24
33329,6455,2024-03-14,368,3,375.21,1125.63,Completed,2024-03-17
33330,8921,2023-10-29,114,4,801.86,3207.44,Completed,2023-11-02
33331,9814,2024-02-19,441,1,243.16,243.16,Completed,2024-02-22
33332,6856,2024-11-18,349,1,89.26,89.26,Completed,2024-11-20
33333,9068,2024-06-19,306,9,429.16,3862.44,Completed,2024-06-22
33334,1912,2024-04-28,157,7,990.12,6930.84,Completed,2024-04-28
33335,2511,2023-06-14,393,9,967.01,8703.09,Completed,2023-06-16
33336,1074,2023-10-13,226,10,476.75,4767.50,Completed,2023-10-13
33337,4639,2023-01-02,353,1,641.13,641.13,Cancelled,
33338,2840,2023-12-11,393,1,967.01,967.01,Completed,2023-12-16
33339,6557,2024-02-06,483,7,383.39,2683.73,Completed,2024-02-10
33340,1524,2024-06-09,177,5,195.70,978.50,Completed,2024-06-14
33341,7734,2024-01-27,66,2,608.77,1217.54,Cancelled,
33342,881,2024-06-20,235,6,283.11,1698.66,Completed,2024-06-26
33343,5263,2023-04-11,214,6,610.98,3665.88,Completed,2023-04-13
33344,2018,2024-01-01,385,4,211.97,847.88,Completed,2024-01-05
33345,796,2023-03-26,388,10,274.79,2747.90,Pending,
33346,8012,2024-03-07,431,7,914.09,6398.63,Completed,2024-03-12
33347,7098,2023-05-21,32,2,247.05,494.10,Completed,2023-05-28
33348,1903,2023-03-26,324,9,325.49,2929.41,Completed,2023-03-31
33349,764,2024-04-18,197,9,853.24,7679.16,Completed,2024-04-21
33350,1133,2023-03-31,52,9,957.73,8619.57,Pending,
33351,853,2023-08-06,441,4,243.16,972.64,Completed,2023-08-08
33352,6033,2023-06-01,127,7,965.06,6755.42,Pending,
33353,287,2024-06-12,88,6,926.31,5557.86,Cancelled,
33354,1385,2024-02-23,50,4,903.41,3613.64,Completed,2024-02-23
33355,7733,2023-01-31,274,10,296.54,2965.40,Completed,2023-01-31
33356,413,2023-01-21,,1,493.93,493.93,Pending,
33357,2682,2024-07-11,175,7,259.86,1819.02,Completed,2024-07-12
33358,4452,2024-12-16,431,1,914.09,914.09,Pending,
33359,4317,2024-08-24,257,1,416.69,416.69,Pending,
33360,9633,2023-10-07,196,6,783.70,4702.20,Pending,
33361,1574,2023-03-11,51,3,927.24,2781.72,Completed,2023-03-11
33362,5887,2023-01-30,389,5,945.92,4729.60,Completed,2023-02-02
33363,212,2024-12-29,286,2,181.75,363.50,Pending,
33364,7154,2023-05-12,33,1,817.85,817.85,Completed,2023-05-13
33365,6984,2024-07-01,427,2,15.12,30.24,Completed,2024-07-04
33366,3516,2023-10-19,368,8,375.21,3001.68,Cancelled,
33367,4853,2024-12-28,401,7,207.06,1449.42,Pending,
33368,9591,2023-05-29,444,4,689.20,2756.80,Pending,
33369,4972,2023-11-26,122,10,61.55,615.50,Cancelled,
33370,6027,2024-02-02,125,2,478.82,957.64,Completed,2024-02-02
33371,2841,2024-02-01,102,8,256.70,2053.60,Completed,2024-02-01
33372,1272,2023-04-01,206,4,670.16,2680.64,Completed,2023-04-08
33373,8749,2024-08-04,48,5,999.28,4996.40,Pending,
33374,2634,2023-08-13,316,5,780.33,3901.65,Completed,2023-08-19
33375,8252,2024-11-18,15,5,171.76,858.80,Completed,2024-11-25
33376,5721,2023-03-01,129,8,85.23,681.84,Pending,
33377,9359,2023-10-01,194,8,875.44,7003.52,Completed,2023-10-06
33378,1692,2024-12-21,195,1,415.87,415.87,Pending,
33379,2977,2023-12-12,241,4,867.77,3471.08,Completed,2023-12-14
33380,8296,2024-02-28,61,9,221.01,1989.09,Completed,2024-02-29
33381,6309,2024-03-30,169,8,823.20,6585.60,Completed,2024-04-01
33382,6043,2023-08-15,156,5,386.56,1932.80,Pending,
33383,715,2023-06-10,175,5,259.86,1299.30,Completed,2023-06-12
33384,2091,2024-01-08,46,2,454.12,908.24,Completed,2024-01-08
33385,6020,2024-06-22,87,10,198.17,1981.70,Completed,2024-06-23
33386,218,2024-05-21,489,4,652.22,2608.88,Completed,2024-05-21
33387,9915,2023-10-24,296,4,509.49,2037.96,Completed,2023-10-27
33388,1413,2023-05-09,403,7,157.44,1102.08,Completed,2023-05-16
33389,536,2024-09-21,37,5,456.96,2284.80,Completed,2024-09-25
33390,5224,2023-03-08,431,8,914.09,7312.72,Cancelled,
33391,2538,2024-08-02,163,4,549.11,2196.44,Completed,2024-08-02
33392,160,2023-10-01,259,9,512.33,4610.97,Completed,2023-10-02
33393,4933,2023-07-26,360,3,126.57,379.71,Completed,2023-07-27
33394,3683,2023-10-28,168,8,35.60,284.80,Completed,2023-11-04
33395,2913,2023-09-06,54,3,66.58,199.74,Completed,2023-09-13
33396,8753,2024-03-22,251,10,123.26,1232.60,Completed,2024-03-25
33397,3242,2024-05-16,448,6,803.97,4823.82,Completed,2024-05-16
33398,1470,2023-07-13,459,5,414.77,2073.85,Completed,2023-07-19
33399,6170,2024-07-05,376,2,956.78,1913.56,Completed,2024-07-11
33400,9949,2024-06-28,134,2,710.23,1420.46,Completed,2024-07-03
33401,9257,2024-02-01,495,9,658.05,5922.45,Cancelled,
33402,4105,2023-09-19,371,3,645.91,1937.73,Pending,
33403,9105,2023-02-24,75,2,885.28,1770.56,Completed,2023-02-25
33404,5272,2024-05-05,141,7,493.68,3455.76,Pending,
33405,5615,2024-05-24,221,9,749.08,6741.72,Completed,2024-05-28
33406,9878,2024-02-18,194,2,875.44,1750.88,Completed,2024-02-20
33407,6835,2024-10-14,64,9,306.37,2757.33,Cancelled,
33408,7496,2024-08-05,396,6,730.22,4381.32,Cancelled,
33409,2850,2023-05-03,324,4,325.49,1301.96,Completed,2023-05-07
33410,5468,2023-01-03,384,10,691.72,6917.20,Cancelled,
33411,705,2023-01-05,405,1,512.23,512.23,Cancelled,
33412,4195,2023-05-14,29,8,305.45,2443.60,Completed,2023-05-15
33413,4517,2023-02-25,212,4,570.26,2281.04,Cancelled,
33414,7696,2024-07-03,215,7,680.98,4766.86,Completed,2024-07-06
33415,282,2024-01-21,442,4,725.64,2902.56,Completed,2024-01-27
33416,6686,2024-03-31,207,3,680.82,2042.46,Completed,2024-04-03
33417,7010,2024-07-05,304,4,382.90,1531.60,Completed,2024-07-10
33418,3258,2023-02-06,29,10,305.45,3054.50,Completed,2023-02-06
33419,3277,2023-09-05,148,6,303.27,1819.62,Completed,2023-09-05
33420,5701,2024-02-04,417,3,200.33,600.99,Completed,2024-02-04
33421,4193,2023-01-19,188,9,452.07,4068.63,Cancelled,
33422,1348,2023-01-24,37,9,456.96,4112.64,Completed,2023-01-25
33423,9307,2024-04-23,111,3,834.55,2503.65,Completed,2024-04-28
33424,6794,2023-11-07,102,8,256.70,2053.60,Completed,2023-11-12
33425,8089,2024-11-16,446,3,226.93,680.79,Completed,2024-11-18
33426,6115,2024-08-02,180,3,612.77,1838.31,Pending,
33427,4068,2023-08-25,376,10,956.78,9567.80,Cancelled,
33428,9274,2024-09-17,415,6,530.21,3181.26,Pending,
33429,611,2024-10-06,274,8,296.54,2372.32,Completed,2024-10-08
33430,6864,2023-07-25,220,3,264.39,793.17,Completed,2023-07-26
33431,1172,2024-12-02,327,7,28.80,201.60,Completed,2024-12-02
33432,9309,2023-01-27,9,8,973.37,7786.96,Completed,2023-01-29
33433,9076,2023-12-08,358,5,534.16,2670.80,Completed,2023-12-10
33434,1142,2024-06-06,460,2,454.04,908.08,Cancelled,
33435,2011,2024-06-21,400,1,796.94,796.94,Cancelled,
33436,4224,2023-08-17,13,2,171.02,342.04,Pending,
33437,522,2023-03-25,207,5,680.82,3404.10,Completed,2023-03-29
33438,8181,2024-02-13,51,1,927.24,927.24,Completed,2024-02-19
33439,3683,2024-01-09,437,8,23.93,191.44,Completed,2024-01-14
33440,4137,2023-10-31,146,4,322.38,1289.52,Pending,
33441,6915,2023-08-09,99,6,887.27,5323.62,Completed,2023-08-09
33442,596,2024-10-19,370,2,771.46,1542.92,Pending,
33443,523,2023-08-27,406,3,306.78,920.34,Completed,2023-09-02
33444,68,2023-11-12,299,4,61.83,247.32,Cancelled,
33445,2723,2023-11-16,427,10,15.12,151.20,Completed,2023-11-20
33446,1842,2024-03-07,55,7,89.30,625.10,Completed,2024-03-11
33447,7282,2023-06-22,368,7,375.21,2626.47,Completed,2023-06-28
33448,7162,2024-12-17,141,6,493.68,2962.08,Completed,2024-12-19
33449,704,2023-05-22,163,3,549.11,1647.33,Completed,2023-05-29
33450,649,2023-06-06,23,2,168.37,336.74,Completed,2023-06-08
33451,6726,2023-03-06,154,2,813.02,1626.04,Completed,2023-03-09
33452,6150,2024-10-21,236,7,219.97,1539.79,Completed,2024-10-28
33453,7536,2023-11-17,97,7,676.06,4732.42,Pending,
